ax_mean,ax_std,ax_min,ax_max,ax_median,ax_iqr,ax_rms,ax_range,ax_skew,ax_kurt,ay_mean,ay_std,ay_min,ay_max,ay_median,ay_iqr,ay_rms,ay_range,ay_skew,ay_kurt,az_mean,az_std,az_min,az_max,az_median,az_iqr,az_rms,az_range,az_skew,az_kurt,amag_mean,amag_std,amag_min,amag_max,amag_median,amag_iqr,amag_rms,amag_range,amag_skew,amag_kurt,amag_halfdiff,jerk_mean,jerk_std,jerk_rms,dyn_mean,dyn_std,dyn_rms,dyn_max,dyn_range,dyn_halfdiff,dyn_skew,dyn_kurt,amag_peakcount,dyn_peakcount,pow_0.0_0.5,pow_0.5_3.0,pow_3.0_10.0,dyn_pow_0.0_0.3,dyn_pow_0.3_1.0,dyn_pow_1.0_3.0,dyn_pow_3.0_8.0,dyn_pow_8.0_15.0,avert_mean,avert_std,avert_rms,avert_peakcount,ahoriz_mean,ahoriz_std,ahoriz_rms,ahoriz_peakcount,avert_to_ahoriz_ratio,p_mean,p_std,p_min,p_max,p_median,p_iqr,p_range,p_skew,p_kurt,dpdt_mean,dpdt_std,p_slope,h_mean,h_std,h_min,h_max,h_range,h_slope,dhdt_mean,dhdt_std,dhdt_maxabs,plateau_frac,dhdt_zcr_ps,runlen_climb_s,runlen_descent_s,amag_thirddiff,amag_ma10_mean,amag_ma10_std,amag_ma10_range,amag_ma10_thirddiff,amag_var10_mean,amag_var10_iqr,p_ma30_mean,p_ma30_std,p_ma30_slope,p_ma30_dt1_mean,p_ma30_dt1_std,p_ma30_dt1_posfrac,amag_ratio_0.5_3__0_0.5,dyn_ratio_1_3__0.3_1,dyn_thirddiff,h_thirddiff,ax_r_mean,ax_r_std,ax_r_iqr,ax_r_rms,ax_r_range,ay_r_mean,ay_r_std,ay_r_iqr,ay_r_rms,ay_r_range,az_r_mean,az_r_std,az_r_iqr,az_r_rms,az_r_range,amag_r_mean,amag_r_std,amag_r_iqr,amag_r_rms,amag_r_range,p_r_mean,p_r_std,p_r_iqr,expected,y_true
-2.49005270,0.25423589,-3.75721908,-1.67790794,-2.48491979,0.31566891,2.50299788,2.07931113,-0.35729820,1.54442763,7.83407021,0.49173835,6.42717075,10.13209820,7.82354116,0.60433346,7.84948826,3.70492768,0.47207698,1.42534363,-5.35767412,0.30675027,-6.36161423,-4.35214138,-5.37795353,0.40150726,5.36644840,2.00947285,0.23457250,0.17971031,9.81730175,0.54664385,8.17618942,12.24906254,9.80018806,0.71086925,9.83250904,4.07287264,0.32328558,0.97174323,-0.23980054,12.58793449,16.90162086,16.90220833,-0.11525387,0.56316608,0.57483870,1.28563070,3.77633357,0.12266620,-1.30899298,3.07551575,55.00000000,65.00000000,0.74737149,0.16858400,0.01644552,0.41588560,0.40674186,0.04626812,0.01928581,0.03179080,-0.03080750,0.34747455,0.34883758,72.00000000,0.18704921,0.14168106,0.23465066,47.00000000,1.48662519,1010.72473145,1.30278158,1008.20373535,1012.55554199,1010.93389893,2.28386331,4.35183525,-0.32583660,-1.14928567,-0.22005479,0.08809778,-0.22381639,-1.69768929,10.87563515,-16.97346306,19.35958672,36.33304977,1.86832118,1.71455288,0.62400359,2.64496756,0.01000000,0.00000000,19.79999924,0.00000000,-0.01767273,9.87898254,0.29745534,1.46821296,-0.55297333,0.45577592,0.21567397,1010.59393311,0.47828862,-0.08211494,-0.07512552,0.03601527,0.00000000,0.22556922,0.11375303,0.40495634,24.84133339,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.24004051,0.00795621,0.01394777,0.00110578,0
-2.45859814,0.33081067,-3.75721908,-1.38034487,-2.45862293,0.35184464,2.48075414,2.37687421,-0.26004672,1.29879022,7.65327501,0.52617407,5.98739672,9.16354752,7.69046593,0.70859087,7.67134142,3.17615056,-0.15754610,-0.12655796,-5.26144075,0.33792180,-6.14858484,-4.21848011,-5.29937029,0.50883949,5.27228117,1.93010449,0.18776545,-0.52039033,9.61379910,0.61272103,7.57688379,11.28533363,9.67418766,0.81783688,9.63330555,3.70845008,-0.29763991,0.00898297,-0.35702679,11.81213760,15.79247856,15.79256058,-0.06064006,0.41470397,0.41911408,1.25536871,2.82543015,0.09787486,-0.04961980,-0.11333933,63.00000000,65.00000000,0.80257648,0.11839114,0.01832851,0.43305632,0.37500861,0.05328665,0.02383056,0.02532917,-0.01008443,0.28890973,0.28908566,70.00000000,0.18715817,0.14229184,0.23510668,63.00000000,1.22959363,1009.84240723,1.62284732,1007.19781494,1012.32873535,1009.93792725,2.91130567,5.13089705,-0.08407234,-1.32618725,-0.13252348,0.35366082,-0.22751102,5.67235708,13.55557251,-15.08283424,27.77571297,42.85854721,1.90028811,1.42662263,1.91837633,7.73304272,0.00833333,0.04166667,22.00000000,2.00000000,-0.76542157,9.66845989,0.26989874,1.11777461,-0.60245341,0.34371251,0.16169772,1010.27874756,0.56697124,-0.08141925,-0.07853699,0.02972132,0.00000000,0.14751384,0.14209446,-0.08074624,31.37709236,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23465215,0.00991088,0.01777962,0.00013373,0
-2.53222370,0.20113291,-3.21474314,-2.04344678,-2.51718020,0.27092645,2.54019904,1.17129636,-0.41009268,0.09306479,7.77346659,0.43818629,6.73766899,8.92767525,7.77070379,0.58925039,7.78580713,2.19000578,0.03069072,-0.38443103,-5.35222769,0.27001998,-5.98265266,-4.63072872,-5.36440325,0.40554863,5.35903454,1.35192406,-0.01045594,-0.60819870,9.77447510,0.50028390,8.58884144,11.08154774,9.76537323,0.68021131,9.78726959,2.49270701,0.11344205,-0.47691154,-0.46180874,9.97412491,12.90304375,12.90319443,0.02184233,0.38388810,0.38450900,1.14210570,2.06150818,-0.06498659,0.20408686,-0.43166593,20.00000000,26.00000000,0.81842810,0.11081634,0.01293363,0.48944876,0.37228444,0.03819172,0.01415739,0.01956152,0.00783642,0.24017707,0.24030487,25.00000000,0.14388697,0.08808683,0.16870907,24.00000000,1.42437446,1010.62634277,0.69150716,1009.36846924,1011.71246338,1010.66381836,1.15039122,2.34399819,-0.16626886,-1.20127153,-0.23893113,0.08036114,-0.23901685,-0.88092679,5.77244520,-9.94457912,9.62269497,19.56727409,1.99519396,1.91231394,0.29546139,2.38222194,0.00000000,0.00000000,10.00000000,0.00000000,-0.55526674,9.79848576,0.06439713,0.23790561,-0.12158187,0.24034941,0.05455907,1010.48492432,0.26443881,-0.08882727,-0.08553062,0.04182530,0.00000000,0.13540144,0.10258747,-0.19716688,13.31289196,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23943993,0.00422310,0.00702555,0.00010506,0
-2.42120576,0.30460501,-3.72715187,-1.38034487,-2.42637777,0.28300917,2.44029140,2.34680700,-0.33185828,2.35245800,7.53360319,0.46679312,5.98739672,8.65508556,7.56880426,0.65398997,7.54805088,2.66768885,-0.31088024,-0.11747290,-5.19537544,0.30686629,-6.05278158,-4.21848011,-5.21490097,0.45492092,5.20443010,1.83430147,0.14216100,-0.38105848,9.47173119,0.54817623,7.57688379,10.81880379,9.51914692,0.77263439,9.48758125,3.24191976,-0.48139033,0.10487039,-0.45133996,10.09715176,13.27578449,13.27578926,0.00917681,0.36404327,0.36415893,0.98333299,2.17095208,0.01044943,-0.40414599,-0.11159059,54.00000000,40.00000000,0.78914714,0.15402424,0.01491888,0.37343821,0.41880471,0.07385220,0.02367666,0.02224339,-0.00307017,0.24991445,0.24993330,51.00000000,0.15840229,0.11099678,0.19342071,61.00000000,1.29217446,1009.37927246,1.41687453,1007.19781494,1012.04296875,1009.33984375,2.28371286,4.84515715,0.16657282,-1.04526019,0.00272302,0.63030148,0.00124261,9.53907013,11.83771801,-12.70067120,27.77571297,40.47638321,-0.00966726,-0.11238509,4.38815975,11.63952541,0.02000000,0.10000000,14.00000000,5.19999981,-0.24291091,9.55324841,0.21687359,0.69908738,-0.28343463,0.32915473,0.17167176,1009.80438232,0.40093410,-0.06913675,-0.06696045,0.02568842,0.00000000,0.19517811,0.17634043,0.15416788,1.72845221,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23182391,0.00865299,0.01394685,0.00024723,0
-2.43750763,0.35989806,-3.72715187,-1.54797196,-2.41688156,0.36755428,2.46393394,2.17917991,-0.69508374,1.23535419,7.57891369,0.47208589,6.29963684,8.65508556,7.68166256,0.74435532,7.59360218,2.35544872,-0.20261617,-0.70015955,-5.30612135,0.31050676,-6.05278158,-4.48078156,-5.38332891,0.50282186,5.31519890,1.57200027,0.29659250,-0.79940832,9.57524395,0.54754162,8.26774216,10.81880379,9.71324921,0.86708331,9.59088707,2.55106115,-0.29166424,-0.81534231,-0.22675265,10.61238003,14.19633961,14.19639778,-0.00141828,0.38791192,0.38791451,1.01899445,2.13241291,-0.36499974,-0.17129508,-0.24685931,13.00000000,25.00000000,0.77954704,0.13995944,0.01932988,0.20234513,0.47519952,0.10572145,0.03392590,0.03683684,-0.00702316,0.25547194,0.25556844,29.00000000,0.18962392,0.13459226,0.23253454,28.00000000,1.09905589,1008.74383545,0.85945016,1007.26477051,1010.12573242,1008.78521729,1.43502462,2.86092663,-0.07464088,-1.19748378,-0.28926688,0.06511003,-0.29762629,14.84582043,7.18506527,3.29739714,27.21527100,23.91787338,2.48815584,2.40573001,0.22389019,2.81297565,0.00000000,0.00000000,10.00000000,0.00000000,-0.42178726,9.54928970,0.17272826,0.53825450,-0.39896905,0.31211299,0.22156511,1009.95642090,0.22740127,-0.07830481,-0.07059146,0.02389866,0.00000000,0.17953946,0.22247803,-0.50274289,16.61904716,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.22794309,0.00524874,0.00876383,0.00009554,0
-2.47076440,0.33115801,-3.72715187,-1.38034487,-2.47393131,0.36955246,2.49285817,2.34680700,-0.09040587,0.76079005,7.70604992,0.55716687,5.98739672,9.29013634,7.71376371,0.75214660,7.72616577,3.30273962,-0.01008875,-0.05930204,-5.19571495,0.32872137,-6.05278158,-4.21848011,-5.21400404,0.52080303,5.20610332,1.83430147,0.06608268,-0.76557434,9.62364483,0.63003844,7.57688379,11.19722366,9.65963364,0.86302966,9.64424610,3.62034035,-0.23335183,-0.13819031,0.37671787,10.41246033,13.64148808,13.64148903,0.00527764,0.39237446,0.39240995,0.98334908,2.42439842,0.03039782,-0.64499766,0.09200560,62.00000000,59.00000000,0.85454834,0.10995569,0.00772875,0.44612375,0.34898031,0.08346600,0.02041340,0.01727939,0.00022234,0.26567879,0.26567888,74.00000000,0.17086898,0.11830092,0.20782520,71.00000000,1.27837658,1009.26910400,1.24215388,1007.19781494,1012.04296875,1009.26257324,1.36741376,4.84515715,0.39434040,-0.22971049,-0.03156659,0.60120893,0.05666982,10.45840073,10.37782192,-12.70067120,27.77571297,40.47638321,-0.47357479,0.32221511,4.25508642,11.63952541,0.05833333,0.08333334,10.00000000,5.19999981,0.15408684,9.61678696,0.24306913,0.73324805,0.30419549,0.34550065,0.09837461,1009.51159668,0.35744339,-0.04732052,-0.03768709,0.04745746,0.20000000,0.12867111,0.23917109,-0.07059342,-6.80593824,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23115087,0.00758595,0.00835093,0.00507426,0
-2.42127872,0.39512143,-3.72715187,-1.38034487,-2.43135548,0.40887883,2.45330620,2.34680700,-0.33761212,0.65066832,7.38101101,0.50148588,5.98739672,8.53058147,7.36157894,0.67189866,7.39802742,2.54318523,-0.03358176,-0.37950137,-5.00071669,0.25178629,-5.71990442,-4.21848011,-4.97848988,0.34009320,5.00705147,1.50142419,0.00491575,-0.19491890,9.24606133,0.57483804,7.57688379,10.81880379,9.23124981,0.77489841,9.26391315,3.24191976,-0.18804929,-0.23129518,0.58897769,10.34220219,13.39577579,13.39587307,0.04541227,0.38815904,0.39080650,1.16987455,2.34596014,0.30737644,-0.60421860,0.01735556,22.00000000,24.00000000,0.73998296,0.19927248,0.01163672,0.28357294,0.50023133,0.08351422,0.01978505,0.01942679,0.01648561,0.26456508,0.26507822,28.00000000,0.17056343,0.12674442,0.21249948,32.00000000,1.24742997,1009.15985107,1.81327736,1007.19781494,1012.04296875,1008.16888428,3.61688399,4.84515715,0.46089497,-1.48743010,0.28616595,0.79343587,0.54829872,11.37700844,15.14861202,-12.70067120,27.77571297,40.47638321,-4.58062553,-2.46473360,5.23407841,11.63952541,0.04000000,0.20000000,4.00000000,5.19999981,0.67064470,9.42142010,0.21678972,0.69908738,0.37032127,0.39537933,0.09935325,1009.44549561,0.17563076,-0.06044779,-0.06124208,0.01580771,0.00000000,0.26929337,0.16695121,0.42916167,-32.12591934,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23048382,0.01107386,0.02208865,0.00341690,0
-2.49674106,0.35340148,-3.72715187,-1.38034487,-2.50448918,0.43672818,2.52162814,2.34680700,0.03734562,0.38679999,7.70013332,0.60900515,5.98739672,9.29013634,7.64688301,0.88202351,7.72417879,3.30273962,0.06059696,-0.46929488,-5.10185289,0.29725301,-5.95154476,-4.21848011,-5.05567217,0.43957832,5.11050510,1.73306441,-0.19433545,-0.44790995,9.57516479,0.67456305,7.57688379,11.19722366,9.51841831,0.97606415,9.59889603,3.62034035,-0.04622266,-0.45565239,0.65820622,10.47368431,13.66280270,13.66283321,0.02798349,0.41047814,0.41143090,1.16987455,2.61092377,-0.03485756,-0.58460635,0.08146822,48.00000000,53.00000000,0.86807781,0.09935999,0.00737432,0.45151806,0.32527539,0.09633952,0.02424521,0.01755191,0.01090335,0.27558067,0.27579629,62.00000000,0.17255926,0.11909021,0.20966443,59.00000000,1.31541765,1009.32562256,1.32628977,1007.19781494,1012.04296875,1009.25921631,1.75897002,4.84515715,0.28419882,-0.52082390,0.04725500,0.63657683,0.07835458,9.98670101,11.08075142,-12.70067120,27.77571297,40.47638321,-0.65543467,-0.29984787,4.47961140,11.63952541,0.13000000,0.10000000,7.59999990,5.19999981,0.59673476,9.61917114,0.26094842,0.73324805,0.48405316,0.35114968,0.08531131,1009.33782959,0.17861918,-0.01987008,-0.01974874,0.04888577,0.33000001,0.11445977,0.29617834,-0.05374987,-10.92867184,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23149614,0.00809978,0.01074220,0.00511836,0
-2.55721569,0.28277668,-3.20099545,-1.77752924,-2.56275988,0.39541036,2.57280278,1.42346621,0.18284677,-0.49145803,8.02311230,0.49981087,6.74863911,9.29013634,8.05009747,0.73798078,8.03866577,2.54149723,0.02770296,-0.46993294,-5.24170017,0.27625355,-5.95154476,-4.53466988,-5.25781584,0.40780836,5.24897480,1.41687441,0.07460316,-0.50469387,9.92399120,0.55280215,8.51445389,11.19722366,9.94948006,0.84075910,9.93937588,2.68277001,-0.09570478,-0.65161264,-0.16214032,10.01330566,12.88989830,12.88990974,0.02787437,0.40674931,0.40770331,0.82642972,2.26748347,-0.41587651,-0.92907560,0.45135039,19.00000000,29.00000000,0.83776563,0.12277549,0.01101437,0.43469599,0.36741060,0.08029942,0.02796747,0.01715464,0.00554914,0.27208173,0.27213833,32.00000000,0.16532405,0.11124890,0.19926956,28.00000000,1.36567938,1010.21942139,1.01424503,1009.22064209,1012.04296875,1009.74633789,1.86192644,2.82236886,0.63557130,-1.20332658,-0.14577289,0.56806690,-0.32264900,2.51854777,8.46672726,-12.70067120,10.85823441,23.55890465,2.69362903,0.21542224,4.82040930,11.63952541,0.02000000,0.10000000,7.59999990,2.20000005,-0.32322764,9.83142090,0.11137393,0.47043324,0.11031412,0.36875308,0.06046583,1009.19433594,0.05464697,-0.00548003,-0.00346045,0.03809383,0.38000000,0.14655112,0.21855499,-0.52366865,19.16993332,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23695454,0.00619409,0.01137096,0.00653243,0
-2.90156817,0.18171495,-3.35490108,-2.06787515,-2.91742492,0.24355419,2.90725255,1.28702593,0.50426316,0.15205599,8.53591251,0.40515625,7.64788866,9.67264366,8.49985600,0.72315693,8.54552174,2.02475524,0.05783525,-1.16263497,-5.35863209,0.37079826,-5.99928808,-4.60295630,-5.24908686,0.72730201,5.37144566,1.39633191,-0.10249365,-1.61693525,10.48982048,0.54236376,9.48436069,11.57804203,10.40957355,1.02382338,10.50383186,2.09368086,0.06163849,-1.43288577,0.84462881,11.13955307,14.58575916,14.58597851,0.07340144,0.24830565,0.25892752,1.34271157,2.03314495,0.09682801,0.62926942,1.27376842,1.00000000,60.00000000,0.90499872,0.02313853,0.00643656,0.61056209,0.11780553,0.01856837,0.01339214,0.02493032,0.02033117,0.18311696,0.18424216,55.00000000,0.10673703,0.06514885,0.12504865,48.00000000,1.47336388,1007.74786377,0.77131933,1006.84637451,1009.59924316,1007.51965332,0.37722999,2.75283694,1.30528367,0.46821263,-0.13817920,0.21068498,-0.11481690,23.17496872,6.45066977,7.69474983,30.71770477,23.02295494,0.96034998,1.02918887,1.45540524,5.33946133,0.22000000,0.00000000,9.00000000,1.00000000,0.99912947,10.48726654,0.39158046,1.04554474,0.90900713,0.12932621,0.13128816,1007.70532227,0.50946850,-0.08778288,-0.08776776,0.01947015,0.00000000,0.02556748,0.15761887,-0.02180781,12.04148197,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.22186051,0.00471052,0.00230378,0.00031381,0
-2.92509484,0.17922597,-3.37136841,-2.06787515,-2.94976568,0.23220882,2.93058038,1.30349326,0.61312258,0.34499675,8.60309219,0.40578374,7.64788866,9.67264366,8.67807198,0.71034384,8.61265659,2.02475524,-0.19807804,-1.15283573,-5.40717840,0.35832483,-5.99928808,-4.60295630,-5.51669931,0.69020337,5.41903782,1.39633191,0.18743938,-1.55156314,10.57560158,0.53738356,9.48436069,11.68033028,10.71336079,0.98487991,10.58924580,2.19596958,-0.21886750,-1.38863194,0.93546492,10.74771214,14.15433693,14.15444660,0.05162933,0.24267404,0.24810536,1.34271157,2.03314495,-0.01557032,0.66240227,1.43099809,3.00000000,75.00000000,0.90939116,0.02175494,0.00646585,0.61878473,0.09792604,0.01624181,0.01291244,0.02609285,0.01388519,0.17847033,0.17900966,65.00000000,0.10471966,0.06356809,0.12250351,58.00000000,1.46126151,1007.56054688,0.82065398,1006.43133545,1009.59924316,1007.48248291,0.58931941,3.16790128,1.15756416,0.62203491,-0.13244368,0.19388080,-0.10593271,24.74230194,6.86445332,7.69474983,34.19345474,26.49870300,0.88621724,0.99774939,1.33103096,5.33946133,0.18333334,0.00000000,13.00000000,1.00000000,0.96226370,10.56800842,0.40097696,1.04554474,0.92398781,0.11805575,0.13360082,1007.52142334,0.62180036,-0.08945951,-0.08566544,0.01851192,0.00000000,0.02392254,0.16585788,-0.06953897,13.16904736,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.22071673,0.00501181,0.00359903,0.00043505,0
-2.98544502,0.13725343,-3.37136841,-2.49031425,-2.99514842,0.18612824,2.98859835,0.88105404,0.34339648,0.04475446,8.82313156,0.26724026,7.83476496,9.48590755,8.86257744,0.31406939,8.82717800,1.65114200,-0.93715072,1.29380882,-5.60314274,0.20392781,-5.99928808,-4.88095999,-5.64816904,0.31413391,5.60685205,1.11832798,0.68065548,0.01399975,10.87105179,0.32834291,9.69173813,11.68033028,10.93347549,0.41299134,10.87600899,1.98859262,-0.98139948,1.14842880,-0.08216573,10.22832680,13.89306927,13.89314842,0.04821365,0.22890778,0.23393017,0.78432494,1.65636981,-0.19320793,0.29311010,0.42636517,62.00000000,70.00000000,0.71889508,0.10368333,0.02281447,0.26302904,0.25707728,0.05100342,0.03276521,0.03905706,0.01366033,0.15643492,0.15703022,66.00000000,0.09868946,0.05668458,0.11381015,44.00000000,1.37975585,1006.80651855,0.52184349,1005.86700439,1007.64147949,1006.82458496,0.87351918,1.77452195,-0.09007101,-1.21201086,-0.08877900,0.06575483,-0.09027231,31.05257797,4.36941433,24.06266212,38.92114258,14.85848045,0.75584871,0.68751776,0.24740505,1.03966606,0.06000000,0.00000000,19.00000000,0.40000001,-0.07368456,10.84213924,0.17552927,0.66864276,0.04360498,0.10013502,0.09935545,1006.80883789,0.54397386,-0.09399143,-0.09305266,0.01736755,0.00000000,0.14422596,0.19839725,-0.22112148,10.03237724,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.21611170,0.00318695,0.00533466,0.00079165,0
-3.05090594,0.09805443,-3.35490108,-2.70228958,-3.05024076,0.13203399,3.05248141,0.65261137,0.09580948,0.03290742,8.94876194,0.17421165,8.30368710,9.48590755,8.95798016,0.22055204,8.95045757,1.18222010,-0.30864474,0.30595085,-5.75723076,0.08843394,-5.99928808,-5.43023491,-5.75949287,0.11643793,5.75790977,0.56905299,0.20189494,0.30273268,11.07029438,0.17449333,10.41921902,11.57804203,11.07864285,0.22130093,11.07166958,1.15882277,-0.29857343,0.33047956,0.10617464,10.68450546,14.16580772,14.16591358,0.05305197,0.18620637,0.19361643,0.64042079,1.16549015,-0.04044520,0.36494797,0.20777400,31.00000000,31.00000000,0.21777558,0.27662253,0.06057600,0.08933746,0.29056329,0.04866887,0.03393754,0.05797669,0.01186729,0.14909691,0.14956844,36.00000000,0.09237122,0.05308823,0.10654014,26.00000000,1.40386939,1007.09063721,0.25314310,1006.65472412,1007.47125244,1007.09356689,0.43526793,0.81653798,-0.08742589,-1.21924067,-0.08176029,0.06789819,-0.08744290,28.67307281,2.11907053,25.48744011,32.32279968,6.83536196,0.73198587,0.69034404,0.15632036,0.94327009,0.00000000,0.00000000,10.00000000,0.00000000,0.11217190,10.93955421,0.14696407,0.48848769,0.27086672,0.10099307,0.16397604,1007.07244873,0.30955487,-0.10683733,-0.09975511,0.02152562,0.00000000,1.27021837,0.16749832,-0.10811921,4.94917679,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.21784697,0.00154597,0.00265822,0.00047946,0
-2.98624825,0.13362086,-3.37136841,-2.49031425,-2.99423194,0.18181320,2.98923635,0.88105404,0.28086433,0.01226722,8.83096695,0.21959510,7.83476496,9.48590755,8.84161472,0.30665380,8.83369637,1.65114200,-0.23666906,0.05174931,-5.55221510,0.21651234,-5.99928808,-5.01657867,-5.56830883,0.36419523,5.55643511,0.98270941,0.17273422,-1.08063757,10.85176086,0.28805432,9.75338364,11.68033028,10.88182735,0.43325302,10.85558414,1.92694688,-0.26512352,-0.45247838,-0.38314587,10.14870930,13.71303177,13.71303272,-0.00374052,0.19803812,0.19807343,0.64042079,1.51246572,-0.06961121,-0.04172805,0.47958726,38.00000000,81.00000000,0.67100483,0.12557758,0.02382118,0.28876558,0.25162092,0.05644128,0.03068985,0.03359295,-0.00238214,0.15800500,0.15802296,76.00000000,0.10057603,0.05688189,0.11554690,53.00000000,1.36760879,1006.44531250,0.63321918,1005.43566895,1007.47125244,1006.43426514,1.16619372,2.03560257,0.01558392,-1.29894578,-0.08486114,0.06700767,-0.09125799,34.07789230,5.30338669,25.48744011,42.53613281,17.04869461,0.76431155,0.71891004,0.18559977,1.10745811,0.00833333,0.00000000,24.00000000,0.00000000,-0.43495357,10.82080746,0.15973645,0.48848769,-0.26168376,0.07501031,0.03224691,1006.43566895,0.64201635,-0.09254102,-0.09535074,0.01514010,0.00000000,0.18714854,0.22431077,-0.08981226,12.35712051,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.21390571,0.00386713,0.00712206,0.00009933,0
-2.99289656,0.11973348,-3.37136841,-2.64090276,-2.99430656,0.16635610,2.99529052,0.73046559,0.01805503,-0.12828642,8.86066628,0.23330252,7.83476496,9.46581364,8.89520454,0.33290535,8.86373806,1.63104832,-0.38053536,0.17092942,-5.56350374,0.16955903,-5.95502901,-5.13035297,-5.57938623,0.28551301,5.56608677,0.82467628,0.08779558,-0.95254660,10.88297653,0.28242981,9.75338364,11.68033028,10.91856098,0.44080159,10.88664055,1.92694688,-0.29552716,-0.30827859,-0.33190021,9.62583447,13.33249474,13.33263302,-0.06239456,0.18072985,0.19119719,0.56112838,1.43324006,0.00856182,-0.23809592,0.56076932,17.00000000,28.00000000,0.49913383,0.24615112,0.03470193,0.12015668,0.47455454,0.05772984,0.03223682,0.03310490,-0.01430044,0.14975257,0.15043382,26.00000000,0.09992398,0.05732445,0.11519937,20.00000000,1.30585635,1006.44732666,0.27031332,1005.97180176,1006.91296387,1006.43426514,0.45930934,0.94117624,-0.03813588,-1.08575928,-0.09604729,0.06123437,-0.09342747,34.05972290,2.26396346,30.16046333,38.04312515,7.88266134,0.78248483,0.79847348,0.12951475,1.03966606,0.00000000,0.00000000,10.00000000,0.00000000,-0.55856711,10.88165760,0.11483662,0.33246574,-0.26871377,0.05821978,0.02409536,1006.42889404,0.24156141,-0.08357684,-0.08370108,0.00871325,0.00000000,0.49315655,0.12165058,-0.04793410,5.25260687,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.21391815,0.00165083,0.00280505,0.00023413,0
