ax_mean,ax_std,ax_min,ax_max,ax_median,ax_iqr,ax_rms,ax_range,ax_skew,ax_kurt,ay_mean,ay_std,ay_min,ay_max,ay_median,ay_iqr,ay_rms,ay_range,ay_skew,ay_kurt,az_mean,az_std,az_min,az_max,az_median,az_iqr,az_rms,az_range,az_skew,az_kurt,amag_mean,amag_std,amag_min,amag_max,amag_median,amag_iqr,amag_rms,amag_range,amag_skew,amag_kurt,amag_halfdiff,jerk_mean,jerk_std,jerk_rms,dyn_mean,dyn_std,dyn_rms,dyn_max,dyn_range,dyn_halfdiff,dyn_skew,dyn_kurt,amag_peakcount,dyn_peakcount,pow_0.0_0.5,pow_0.5_3.0,pow_3.0_10.0,dyn_pow_0.0_0.3,dyn_pow_0.3_1.0,dyn_pow_1.0_3.0,dyn_pow_3.0_8.0,dyn_pow_8.0_15.0,avert_mean,avert_std,avert_rms,avert_peakcount,ahoriz_mean,ahoriz_std,ahoriz_rms,ahoriz_peakcount,avert_to_ahoriz_ratio,p_mean,p_std,p_min,p_max,p_median,p_iqr,p_range,p_skew,p_kurt,dpdt_mean,dpdt_std,p_slope,h_mean,h_std,h_min,h_max,h_range,h_slope,dhdt_mean,dhdt_std,dhdt_maxabs,plateau_frac,dhdt_zcr_ps,runlen_climb_s,runlen_descent_s,amag_thirddiff,amag_ma10_mean,amag_ma10_std,amag_ma10_range,amag_ma10_thirddiff,amag_var10_mean,amag_var10_iqr,p_ma30_mean,p_ma30_std,p_ma30_slope,p_ma30_dt1_mean,p_ma30_dt1_std,p_ma30_dt1_posfrac,amag_ratio_0.5_3__0_0.5,dyn_ratio_1_3__0.3_1,dyn_thirddiff,h_thirddiff,ax_r_mean,ax_r_std,ax_r_iqr,ax_r_rms,ax_r_range,ay_r_mean,ay_r_std,ay_r_iqr,ay_r_rms,ay_r_range,az_r_mean,az_r_std,az_r_iqr,az_r_rms,az_r_range,amag_r_mean,amag_r_std,amag_r_iqr,amag_r_rms,amag_r_range,p_r_mean,p_r_std,p_r_iqr,expected,y_true
-1.54687178,0.22413652,-2.21636271,-0.83727294,-1.54465950,0.26673895,1.56302571,1.37908971,-0.16227390,0.21961457,4.10218668,0.15038356,3.76280499,4.36810017,4.10892296,0.26622570,4.10494232,0.60529488,-0.11660853,-1.15314722,8.84963131,0.51228058,7.50958538,10.28040409,8.85752487,0.73598123,8.86444569,2.77081943,0.09574765,-0.42945600,9.88204193,0.46609554,8.69465351,11.25592613,9.87604141,0.65776575,9.89302826,2.56127262,0.14605482,-0.41086137,0.00570920,17.16508484,21.26021576,21.26026344,0.00682047,0.46166641,0.46171677,1.34815359,2.49676108,0.00279589,0.13846499,-0.43020922,18.00000000,17.00000000,0.00062806,0.04277130,0.81888252,0.00051193,0.02257395,0.01901504,0.63704658,0.31991440,0.00203264,0.45053369,0.45053828,16.00000000,0.26318663,0.14137709,0.29875523,18.00000000,1.50805151,998.71520996,0.05301400,998.64495850,998.80914307,998.71551514,0.09927584,0.16420667,0.32696196,-1.23554456,0.01429067,0.01868321,0.01761391,-6.52986288,0.44785237,-7.32350445,-5.93632078,1.38718355,-0.14879912,-0.10928337,0.10589077,0.25031871,1.00000000,0.00000000,0.00000000,1.20000005,0.02637314,9.87963581,0.00294414,0.01541411,-0.00117219,0.22491592,0.03255078,998.68975830,0.00525936,0.00109974,0.00111727,0.00298907,0.62000000,68.10107422,0.84234416,0.01931454,-1.02869010,-0.43657276,0.07499392,0.08924828,0.44296712,0.46143013,0.53663665,0.02525982,0.04471773,0.53723085,0.10167094,0.16725363,0.02926388,0.04204271,0.16979443,0.15828227,0.71498823,0.04958672,0.06508176,0.71670562,0.28046072,7.58228827,0.00245394,0.00459534,0.00008677,0
-1.52629435,0.24167830,-2.58889484,-0.55146271,-1.51503801,0.26655427,1.54531002,2.03743196,-0.19120584,2.51288295,4.13313627,0.16124271,3.67804360,4.39983892,4.18313217,0.27192119,4.13628006,0.72179538,-0.47478205,-0.91227728,8.83503532,0.66864407,6.50649357,11.20059776,8.82430649,0.89781326,8.86030102,4.69410467,0.14078803,0.64256167,9.88172722,0.59429812,7.86094618,12.04858112,9.87091732,0.78296864,9.89958286,4.18763494,0.13953783,0.67216098,0.01141964,19.89729691,25.92526817,25.92576981,0.00023287,0.58905393,0.58905393,2.17037463,4.15085268,0.00416070,0.11856008,0.66915506,29.00000000,30.00000000,0.00095043,0.04001199,0.93050176,0.00001034,0.00930318,0.03085684,0.80626404,0.15278855,-0.00250877,0.57558715,0.57559264,28.00000000,0.32046118,0.20558526,0.38073701,27.00000000,1.51178539,998.74822998,0.04727346,998.67535400,998.80914307,998.76965332,0.09158126,0.13380000,-0.29393843,-1.63860369,-0.00387183,0.03489491,-0.01292886,-6.80894852,0.39935166,-7.32350445,-6.19320393,1.13030052,0.10921923,0.02101260,0.20062327,0.48240939,0.88000000,0.00000000,1.60000002,1.20000005,-0.00370841,9.88221836,0.00362766,0.01784781,0.00336178,0.30782369,0.13281199,998.68310547,0.00636544,-0.00219775,-0.00216421,0.00063527,0.00000000,42.09899902,3.31680632,-0.00633785,0.81031704,-0.42968777,0.08086323,0.08918649,0.43723041,0.68170512,0.54183519,0.02708382,0.04567440,0.54251170,0.12123944,0.16641985,0.03819610,0.05128732,0.17074692,0.26814938,0.71553665,0.05148923,0.05752826,0.71738684,0.42173576,7.58381748,0.00218822,0.00423916,0.00001228,0
-1.58265221,0.29987460,-2.63925576,-0.55146271,-1.58510065,0.38204080,1.61081123,2.08779287,-0.07359545,0.47198969,3.97614956,0.09402604,3.67214108,4.29075956,3.97717214,0.12950222,3.97726107,0.61861843,-0.13907331,0.13164151,8.90146446,0.71398193,6.50649357,11.16685581,8.89274025,0.93599433,8.93005276,4.66036224,-0.06197736,0.42916656,9.88599491,0.65288341,7.77444267,12.04858112,9.87910938,0.88009638,9.90753078,4.27413845,0.01746587,0.33259407,0.01959870,21.76368332,28.28904915,28.28905678,0.02261425,0.64837009,0.64876431,2.19034457,4.26241112,-0.01632414,0.02217297,0.31489936,25.00000000,25.00000000,0.00041705,0.19751066,0.69548500,0.00214692,0.00287430,0.19217187,0.48616439,0.31560805,0.00262472,0.63084763,0.63085312,25.00000000,0.35269707,0.21052644,0.41075128,26.00000000,1.53585184,998.64898682,0.04792824,998.55120850,998.70373535,998.65936279,0.07702083,0.15254000,-0.76558548,-0.72283077,-0.01095333,0.02289311,-0.01511830,-5.97016859,0.40491945,-6.43290329,-5.14417315,1.28873003,0.12772593,0.12980522,0.10362690,0.37152925,0.98000002,0.00000000,2.59999990,0.00000000,-0.01413146,9.88233852,0.00340457,0.01774526,-0.00208495,0.36323562,0.07336015,998.66912842,0.00718601,-0.00230224,-0.00281993,0.00220023,0.10000000,473.59024048,66.85862732,-0.06887551,0.86364400,-0.44854453,0.10033515,0.12782717,0.45962957,0.69855541,0.51546627,0.01579348,0.02175239,0.51570815,0.10390889,0.17021459,0.04078601,0.05346841,0.17503287,0.26622188,0.70950747,0.06670801,0.08281227,0.71263647,0.41187826,7.57922173,0.00221853,0.00356518,0.00000630,0
-1.55914378,0.25988221,-2.30599141,-0.81776476,-1.55380642,0.34366894,1.58065426,1.48822665,-0.13375837,-0.04561131,4.08302450,0.11354564,3.73300266,4.37485504,4.07632494,0.15299518,4.08460283,0.64185226,0.07412738,-0.21091473,8.85716438,0.58144891,6.58628225,10.87775517,8.86431885,0.74469793,8.87622833,4.29147291,-0.01502238,0.54876864,9.88385296,0.52852470,7.77444267,11.74031353,9.87979889,0.66565949,9.89797401,3.96587038,0.02369186,0.58387542,-0.01528517,17.97379303,22.98467827,22.98478889,-0.01946097,0.52394211,0.52430338,1.83371162,3.96474528,0.03113081,0.00267208,0.57096976,27.00000000,29.00000000,0.00030589,0.03621804,0.91526169,0.00238771,0.00534637,0.03064215,0.69589537,0.26475075,0.00313797,0.51215696,0.51216662,27.00000000,0.30326211,0.16384935,0.34469482,20.00000000,1.48585522,998.59503174,0.02119376,998.55120850,998.62500000,998.59716797,0.03319750,0.07380000,-0.46280649,-0.87364990,-0.00181833,0.02804373,0.00208423,-5.51472902,0.17906031,-5.76769018,-5.14417315,0.62351716,-0.01760924,0.03621637,0.16160172,0.27942169,1.00000000,0.00000000,2.59999990,0.80000001,-0.02394994,9.88110352,0.00296871,0.01757312,0.00011688,0.26130444,0.06567105,998.63745117,0.01713973,-0.00587135,-0.00527074,0.00199911,0.00000000,118.40145874,5.73139715,0.04300216,-0.14055277,-0.44067883,0.08695409,0.11498831,0.44917575,0.49794629,0.53341800,0.01907218,0.02569849,0.53375888,0.10781146,0.16768394,0.03321510,0.04254065,0.17094195,0.24514915,0.71598524,0.05695330,0.07407428,0.71824682,0.36170501,7.57672644,0.00098103,0.00153666,0.00003321,0
-1.53951514,0.31184536,-2.74098992,-0.58304101,-1.52863264,0.39744180,1.57078147,2.15794897,-0.16964246,0.20858116,4.17364979,0.11892959,3.77045870,4.55275011,4.18839121,0.16892314,4.17534399,0.78229135,-0.31843024,-0.00842082,8.81490421,0.64339250,6.89639950,10.95074368,8.82065964,0.83120835,8.83835411,4.05434465,0.10966241,0.15649024,9.88282871,0.58910608,8.19946575,11.90234089,9.86917019,0.76212525,9.90037155,3.70287514,0.18015324,0.17219861,0.00737922,20.71943474,26.34525490,26.34527016,-0.00382729,0.58393306,0.58394557,2.00446486,3.67137480,0.00926729,0.17913570,0.16610011,78.00000000,79.00000000,0.00043554,0.04186879,0.89027447,0.00016412,0.01221537,0.02902350,0.68385237,0.27365953,-0.00047794,0.56975728,0.56975746,77.00000000,0.34778979,0.19068676,0.39663482,57.00000000,1.43647873,998.59838867,0.02974453,998.53497314,998.66040039,998.60382080,0.03710167,0.12541667,-0.10580237,-0.43424100,-0.00213507,0.02613556,-0.00224728,-5.54266977,0.25130206,-6.06690359,-5.00729847,1.05960488,0.01898667,0.00935887,0.13170366,0.27498588,1.00000000,0.00000000,1.00000000,0.80000001,0.00847243,9.88383675,0.00403800,0.02154227,0.00545471,0.35245457,0.23268001,998.60406494,0.01437934,-0.00133931,-0.00160239,0.00353401,0.39166668,96.13095856,2.37598276,0.01287613,0.25065160,-0.43411130,0.10434046,0.13298020,0.44647458,0.72202891,0.54864031,0.01997652,0.02837390,0.54900384,0.13140090,0.16526988,0.03675361,0.04748254,0.16930731,0.23160326,0.72455305,0.06657775,0.08647508,0.72760546,0.47611484,7.57687950,0.00137683,0.00171738,0.00004119,0
-1.50802624,0.28815719,-2.35255170,-0.75359517,-1.49679005,0.41625500,1.53531027,1.59895658,-0.10092848,-0.34043217,4.22935343,0.06503907,4.01965857,4.39767647,4.23231602,0.08860932,4.22985363,0.37801802,-0.12777272,-0.14116277,8.79329586,0.52863991,7.31791306,10.18664455,8.80330563,0.73353285,8.80917168,2.86873174,-0.01792884,-0.25990471,9.88009167,0.48388511,8.57011986,11.17871857,9.88081360,0.66144830,9.89193344,2.60859895,0.03379588,-0.25854826,-0.01144090,18.05545425,22.46888542,22.46888542,-0.04985410,0.49003705,0.49256647,1.29404151,2.72547841,0.08537517,-0.01539467,-0.15298511,23.00000000,29.00000000,0.00025609,0.02988858,0.87098593,0.01340553,0.00288777,0.02621358,0.39526290,0.56095952,-0.00080324,0.46875459,0.46875528,24.00000000,0.31537732,0.15402493,0.35097942,21.00000000,1.33556354,998.61584473,0.02434301,998.56872559,998.66040039,998.61468506,0.02633543,0.09171667,0.15309498,-0.59987229,-0.00104267,0.02510911,0.00017541,-5.69027948,0.20566291,-6.06690359,-5.29202938,0.77487391,-0.00148189,0.00418325,0.12487055,0.25105295,1.00000000,0.00000000,0.60000002,0.60000002,0.01164815,9.88176632,0.00287857,0.01577753,0.00139914,0.24421050,0.04739950,998.60406494,0.01192283,-0.00411272,-0.00370748,0.00131080,0.00000000,116.71160889,9.07743263,0.15302852,-0.01269023,-0.42357543,0.09641462,0.13927491,0.43440986,0.53499550,0.55799675,0.01092456,0.01488364,0.55810368,0.06349541,0.16403550,0.03019840,0.04190285,0.16679205,0.16387548,0.72424877,0.05894878,0.08537160,0.72664380,0.32074985,7.57768822,0.00112680,0.00121903,0.00000505,0
-1.58001852,0.37621909,-2.87174225,-0.49106959,-1.55972707,0.46625611,1.62419188,2.38067269,-0.28899190,0.59929544,4.14477825,0.12974010,3.73219705,4.55275011,4.14704847,0.18313362,4.14680815,0.82055300,-0.01798695,-0.30232152,8.82092857,0.75044703,6.54392862,11.65499592,8.82081604,0.97953874,8.85279369,5.11106730,0.14236577,0.25289637,9.88607693,0.68662345,7.85934639,12.65604591,9.86757565,0.89534920,9.90989304,4.79670000,0.21886548,0.31781977,0.00241234,24.36701202,31.13118744,31.13119507,0.01338481,0.68158847,0.68171990,2.74157596,4.77339697,-0.02458433,0.17527521,0.27842692,61.00000000,58.00000000,0.00059659,0.03660534,0.91306603,0.00060100,0.00731411,0.02905083,0.73765177,0.22450946,0.00080536,0.66450715,0.66450763,56.00000000,0.40823597,0.23503937,0.47106275,53.00000000,1.41065633,998.57696533,0.04060607,998.49890137,998.64996338,998.57958984,0.06498750,0.15104333,-0.24663475,-0.68940020,0.00166633,0.03200029,-0.00184234,-5.36190605,0.34307474,-5.97856236,-4.70242214,1.27614033,0.01556625,0.00164487,0.18312320,0.49916011,0.92000002,0.00000000,1.00000000,2.59999990,0.00478421,9.88621330,0.00371775,0.02098268,0.00314068,0.45012456,0.07286952,998.59930420,0.00896476,0.00147788,0.00080049,0.00251117,0.70999998,61.35717773,3.97188926,-0.03994283,0.25057635,-0.44766334,0.12587927,0.15600480,0.46502480,0.79655015,0.54379070,0.02179235,0.03076082,0.54422718,0.13782768,0.16561402,0.04286907,0.05595587,0.17107239,0.29196826,0.73149198,0.08134211,0.09626038,0.73600072,0.50655723,7.57588911,0.00187960,0.00300818,0.00001657,0
-1.37421501,0.69089186,-2.87174225,0.89649713,-1.49897110,0.67380506,1.53811526,3.76823950,1.01080263,0.95069784,3.74191761,0.56461859,1.95382655,4.38537979,4.01552582,0.81117660,3.78427553,2.43155313,-1.34244215,0.58458292,8.99265575,0.71857756,6.54392862,11.65499592,9.04451180,0.92116898,9.02132034,5.11106730,-0.20902312,0.35517237,9.88330364,0.62536055,7.85934639,12.65604591,9.87818718,0.72531343,9.90306854,4.79670000,0.18670060,0.96271908,-0.00796023,21.32694435,28.84273720,28.84273720,-0.01297944,0.62102658,0.62116224,2.74154544,4.77339888,0.03271950,0.13797334,0.95448589,66.00000000,61.00000000,0.00035924,0.04279377,0.90124625,0.00051428,0.01125411,0.03094716,0.51870006,0.43736863,0.00360324,0.60488319,0.60489392,66.00000000,0.43023941,0.26422048,0.50489444,48.00000000,1.19806015,998.61157227,0.07067650,998.49890137,998.75000000,998.62768555,0.10474458,0.25108334,0.11108141,-0.94022608,0.00411408,0.05711499,0.00892920,-5.65435982,0.59711426,-6.82369804,-4.70242214,2.12127590,-0.07543889,-0.01981479,0.26214027,0.89448380,0.81999999,0.00000000,1.20000005,2.59999990,-0.00276596,9.88127041,0.00775319,0.03547459,-0.01494596,0.39315137,0.21926965,998.56524658,0.06272326,-0.00902712,-0.00952796,0.01196068,0.36000001,119.12348938,2.74985361,0.05661108,-1.17274439,-0.37880346,0.23116577,0.22544868,0.44376758,1.26081657,0.47612253,0.09483857,0.13625273,0.48547608,0.40842620,0.17542391,0.04104854,0.05262151,0.18016250,0.29196826,0.66551614,0.14887390,0.18251544,0.68196422,0.76009476,7.57749128,0.00327151,0.00484848,0.00188964,0
-1.64938474,0.41929495,-2.87174225,-0.49106959,-1.65859222,0.49480355,1.70184553,2.38067269,-0.12575440,0.37322411,4.07312965,0.09695166,3.73219705,4.35118198,4.07718945,0.12303437,4.07428360,0.61898506,-0.15752520,0.13811371,8.84179592,0.76598424,6.54392862,11.65499592,8.81880856,0.96605891,8.87491322,5.11106730,0.12238059,0.59639633,9.88781357,0.70092970,7.85934639,12.65604591,9.86703873,0.87279648,9.91262627,4.79670000,0.22538391,0.71063852,-0.00565503,25.91557503,33.36381149,33.36399460,-0.08948355,0.71551460,0.72108835,2.73670936,5.03392172,0.16701855,0.29251152,0.76796681,33.00000000,31.00000000,0.00014509,0.02755584,0.94341856,0.01371938,0.00798768,0.01866503,0.48767123,0.47078183,-0.00023320,0.67933786,0.67933792,30.00000000,0.44000086,0.25968182,0.51091623,32.00000000,1.32964635,998.59277344,0.06168799,998.49890137,998.66680908,998.62884521,0.12291626,0.16791667,-0.47077614,-1.53479195,0.01159917,0.03482796,0.01898638,-5.49528694,0.52119011,-6.12111282,-4.70242214,1.41869068,-0.16041213,-0.08550102,0.19552317,0.49916011,0.83999997,0.00000000,0.80000001,2.59999990,0.00441332,9.88495827,0.00485804,0.02441458,-0.00692941,0.47104990,0.02689552,998.60180664,0.01461828,-0.00341167,-0.00483442,0.00861720,0.47999999,189.91975403,2.33672643,0.26128718,-1.11487520,-0.47087261,0.14029205,0.16555651,0.49132767,0.79655015,0.53175598,0.01628490,0.02066599,0.53200531,0.10397047,0.16680604,0.04375663,0.05518584,0.17244971,0.29196826,0.73874128,0.09183006,0.11054704,0.74442691,0.50655723,7.57661963,0.00285545,0.00568962,0.00018620,0
-0.95904320,0.80519229,-2.87174225,0.89649713,-1.09159589,1.41962361,1.25223744,3.76823950,0.00041968,-1.14280009,4.01980591,0.75846201,1.95382655,5.55603743,4.09014225,0.80515373,4.09073400,3.60221100,-0.50890297,-0.18741792,8.89310169,0.65140063,6.54392862,11.65499592,8.86128807,0.87864691,8.91692638,5.11106730,0.08524042,0.64796007,9.87614346,0.52494502,7.85934639,12.65604591,9.87968540,0.57895064,9.89008522,4.79670000,0.23433641,2.35456491,-0.01522136,16.93238068,23.92856216,23.92858315,-0.03834735,0.53335166,0.53472847,2.73670936,5.03392172,0.07570760,0.10788553,2.38765240,84.00000000,80.00000000,0.00163025,0.13413528,0.79127359,0.00887018,0.02246561,0.10984311,0.54908139,0.30728480,-0.00015127,0.50747561,0.50747567,89.00000000,0.38825759,0.27596560,0.47634125,67.00000000,1.06536162,998.57312012,0.15922154,997.98834229,998.75683594,998.62561035,0.13156542,0.76853007,-1.93490124,3.69238567,-0.02343806,0.09886070,-0.00860077,-5.32943249,1.34540617,-6.88163471,-0.38738725,6.49424744,0.07268111,0.14846076,0.51015973,1.42075908,0.62500000,0.00000000,3.79999995,2.59999990,-0.02406065,9.87640476,0.00838027,0.03547459,-0.01732703,0.28504819,0.36609676,998.48126221,0.12053161,-0.01688831,-0.01412203,0.01002467,0.20000000,82.27885437,4.88938951,0.10526108,0.92722869,-0.23989099,0.26940957,0.47499236,0.36073425,1.26081657,0.52279925,0.12739831,0.13524108,0.53809792,0.60506076,0.16973688,0.03721108,0.05019245,0.17376786,0.29196826,0.65712321,0.13439855,0.13544749,0.67072636,0.76009476,7.57571173,0.00737014,0.00608997,0.00383999,0
-0.67236352,0.74305820,-2.61201668,0.89649713,-0.36459661,1.22196019,1.00210190,3.50851393,-0.51841837,-0.86911911,4.04244947,0.84035891,1.95382655,5.55603743,4.15704870,1.41840982,4.12887430,3.60221100,-0.51359493,-0.69880539,8.90448856,0.58042610,7.07848978,10.82380486,8.87243557,0.80968589,8.92338562,3.74531436,0.15501833,-0.13057049,9.87375736,0.43304652,8.29269505,11.75713825,9.88454342,0.49920607,9.88324928,3.46444321,0.12355806,1.31802452,-0.01113134,13.93597984,18.98938751,18.98940659,-0.00905467,0.42952806,0.42962348,1.85046208,3.43415380,0.01274615,0.04352317,1.29433370,68.00000000,66.00000000,0.00301789,0.21477996,0.74138731,0.00181124,0.02445585,0.18980987,0.53234315,0.24592143,0.00106602,0.41710410,0.41710547,69.00000000,0.34931719,0.26052934,0.43577293,55.00000000,0.95716238,998.50964355,0.26725787,997.83624268,998.75683594,998.62945557,0.19862711,0.92064339,-1.41427684,0.55802500,-0.04017517,0.10392930,-0.03572342,-4.79272509,2.25848293,-6.88163471,0.89848375,7.78011847,0.30187872,0.30505291,0.56060338,1.42075908,0.52999997,0.00000000,5.80000019,1.39999998,-0.00592503,9.87230015,0.00567158,0.03167952,-0.00900314,0.20854886,0.16098298,998.41937256,0.11897092,-0.02055098,-0.01905416,0.00506088,0.00000000,71.16899109,7.76132917,0.03321614,3.88501287,-0.14397073,0.24862012,0.40885609,0.28729695,1.17391491,0.52660263,0.14115447,0.23824927,0.54519254,0.60506076,0.17038733,0.03315667,0.04625307,0.17358343,0.21395002,0.62771595,0.12600945,0.14051105,0.64023876,0.69513172,7.57277203,0.01237098,0.00919416,0.00185140,0
-1.02932775,0.78144842,-2.61201668,0.89649713,-1.21693444,1.16023302,1.29235339,3.50851393,0.48895514,-0.69295466,3.39360619,0.66132450,1.95382655,5.05235577,3.23299980,1.07852435,3.45744300,3.09852910,-0.07386737,-0.96743190,9.15473747,0.60053885,7.07848978,10.82380486,9.23466301,0.75840116,9.17441273,3.74531436,-0.41383126,0.30566519,9.87677002,0.49331599,8.29269505,11.75713825,9.88689232,0.56583655,9.88908195,3.46444321,0.17280865,1.05595875,-0.01047358,14.65006542,20.82383347,20.82383537,0.05669355,0.50564617,0.50881451,1.90966833,3.45804358,-0.10976409,0.36552364,1.30210471,39.00000000,41.00000000,0.00298466,0.23214941,0.71028662,0.02226841,0.02648597,0.20029888,0.52011704,0.22813898,0.00089330,0.47598341,0.47598425,39.00000000,0.45115295,0.29464287,0.53884453,21.00000000,0.88334244,998.66912842,0.04663916,998.56646729,998.75000000,998.66748047,0.06997667,0.18354334,-0.01310792,-0.64127088,0.00820834,0.07788505,0.00186186,-6.14064455,0.39401641,-6.82369804,-5.27307558,1.55062234,-0.01572927,-0.03572312,0.29268306,0.89448380,0.77999997,0.00000000,1.20000005,1.39999998,-0.02944370,9.87384701,0.00556658,0.02766401,-0.01030805,0.26766878,0.21622960,998.50164795,0.06827670,-0.02362193,-0.02169763,0.00469379,0.00000000,77.78079987,7.56245232,-0.17953345,-0.10842096,-0.26340750,0.26146510,0.38820276,0.37114352,1.17391491,0.41761690,0.11108220,0.18115894,0.43213785,0.52045768,0.18468271,0.03430561,0.04332345,0.18784191,0.21395002,0.57962352,0.15431061,0.25986201,0.59981263,0.69513172,7.58015585,0.00215886,0.00323912,0.02072429,0
-0.27668673,0.48608443,-2.27367163,0.60684252,-0.15032737,0.34819275,0.55931532,2.88051414,-1.63346231,2.45570397,3.96326113,0.75231397,1.95382655,5.55603743,3.72381830,1.13388336,4.03403234,3.60221100,-0.01079225,-0.78234023,8.98403263,0.49564469,7.69309044,10.42057419,8.99755955,0.69161195,8.99769497,2.72748351,0.01688476,-0.26657486,9.87018204,0.35251382,8.80884266,11.13759422,9.88059425,0.45409441,9.87647533,2.32875180,0.06863084,0.15623179,0.00329780,12.55364323,16.15011024,16.15011406,-0.00416803,0.34932673,0.34935158,1.23267972,2.28543782,0.01373797,0.07199399,0.12223745,70.00000000,73.00000000,0.00110132,0.12313710,0.75993174,0.00059420,0.03927078,0.08219977,0.37218818,0.50011605,0.00117814,0.33911645,0.33911851,69.00000000,0.24824354,0.19418751,0.31517240,82.00000000,1.07597768,998.22100830,0.34868509,997.77099609,998.75683594,998.07061768,0.69302750,0.98585004,0.22449066,-1.64076281,-0.02689930,0.10029697,-0.04210632,-2.35384202,2.94673419,-6.88163471,1.44974864,8.33138371,0.35583141,0.23409966,0.56977105,1.42075908,0.44166666,0.00000000,8.60000038,6.40000010,-0.00161751,9.86873245,0.00319770,0.01826592,-0.00274451,0.14461920,0.06477444,998.27587891,0.11190902,-0.01596583,-0.01544046,0.00675696,0.00833333,111.80832672,2.09315300,0.01351235,5.98026562,-0.01158109,0.16263917,0.11650193,0.16305098,0.96379226,0.51330143,0.12636562,0.19045757,0.52862716,0.60506076,0.17493130,0.02831356,0.03950813,0.17720783,0.15580672,0.57197535,0.10138571,0.15650846,0.58089143,0.56471473,7.55941343,0.01614013,0.03207925,0.00008564,0
-0.20056798,0.22388612,-0.80945611,0.35480234,-0.20243214,0.32967091,0.30058694,1.16425848,0.02715906,-0.60861737,3.70056510,0.32251525,3.07344723,4.84960747,3.60496712,0.26937091,3.71459270,1.77616024,1.39657176,1.25447261,9.13289356,0.47682795,7.79917383,10.60156345,9.12890148,0.63659781,9.14533234,2.80238938,0.04418579,-0.07333595,9.86561775,0.44186828,8.58937740,11.20768356,9.86220932,0.57137924,9.87550831,2.61830592,0.04479836,-0.02128388,-0.01242686,17.32460785,21.91073608,21.91073608,-0.01384207,0.43986529,0.44008303,1.33894360,2.61055827,0.02602118,0.05624248,-0.02839284,68.00000000,65.00000000,0.00030973,0.03718705,0.83120030,0.00129317,0.00770035,0.02893093,0.29723129,0.66401881,0.00173546,0.42628106,0.42628461,69.00000000,0.19123092,0.10745747,0.21935445,62.00000000,1.94335973,998.07781982,0.19945481,997.77099609,998.48724365,998.10156250,0.25760251,0.71624166,0.27058110,-0.77894700,0.02091896,0.04402667,0.02735658,-1.14379787,1.68580294,-4.60384607,1.44974864,6.05359459,-0.23122011,-0.11446149,0.41909441,1.23206699,0.43333334,0.00000000,4.80000019,8.60000038,-0.00862950,9.86529541,0.00421204,0.02055744,-0.00610086,0.19045261,0.07522031,998.21331787,0.07557442,0.00602767,0.00588888,0.01834687,0.50833333,120.06106567,3.75709462,0.04410800,-3.68408608,0.01388751,0.07491013,0.11030471,0.07618655,0.38954964,0.46917659,0.05417265,0.04524603,0.47229370,0.29834032,0.18343490,0.02723866,0.03636547,0.18544625,0.16008569,0.51063544,0.05007511,0.04834655,0.51308483,0.28149617,7.55278444,0.00923248,0.01192405,0.00001020,0
-0.17898841,0.22346224,-0.79388267,0.35480234,-0.16663031,0.32602325,0.28630790,1.14868498,-0.06782591,-0.59189856,3.61857820,0.24049515,3.07344723,4.64883614,3.57026267,0.21231864,3.62656140,1.57538891,1.74530113,3.85038900,9.16810131,0.46403715,7.88822603,10.60156345,9.15783310,0.62096983,9.17983723,2.71333742,0.09513953,-0.06293194,9.86461163,0.43906221,8.58937740,11.20768356,9.85933781,0.57018262,9.87437725,2.61830592,0.08399839,-0.00928319,-0.00561205,17.23770714,21.89404678,21.89408875,0.01098647,0.43560863,0.43574715,1.33894372,2.61055279,-0.01819738,0.06339226,-0.02769529,52.00000000,53.00000000,0.00023760,0.03079413,0.84295815,0.00104294,0.00657430,0.02377477,0.28778845,0.68004477,0.00065202,0.42366707,0.42366755,52.00000000,0.18867333,0.10548943,0.21616116,52.00000000,1.95996165,998.05804443,0.17129390,997.77099609,998.41369629,998.10156250,0.23183124,0.64270002,-0.10226144,-0.86672431,0.02898933,0.03580983,0.02874205,-0.97674626,1.44785070,-3.98244190,1.44974864,5.43219090,-0.24294002,-0.18727645,0.28657699,0.62082112,0.51999998,0.00000000,2.79999995,8.60000038,-0.00382996,9.86473656,0.00423309,0.02055744,-0.00739515,0.19401743,0.07484578,998.19311523,0.05893789,0.00597418,0.00597074,0.01731933,0.50999999,129.60661316,3.61631727,-0.02707174,-3.14618134,0.02110783,0.07476831,0.10908423,0.07769067,0.38433892,0.45540529,0.04039579,0.03566300,0.45719340,0.26461694,0.18544616,0.02650799,0.03547272,0.18733113,0.15499863,0.49864122,0.03887834,0.03861273,0.50015455,0.26147753,7.55186939,0.00792895,0.01073113,0.00000691,0
